ID,Jogador,Nação,Pos,Equipe,Idade,Nascimento,Jogos,Inícios,Minutos,90s,Gols,Assist,G+A,Gnormal,PC,PB,CartaoA,CartaoV,xG,xGnormal,xG+A,xGnormal+xG+A,PrgCarregadas,PrgPasses,PrgPassesPrgRecebidos,Gols90,Assis.90,G+A90,G-PB90,G+A-PB90,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,PassesTotaisConcluidos,PassesTotaisTentados,%ConclusãoDePasses,DistTotalPasses,DistTotalProgressivos,PassesConcluidosCurto,PassesTentadosCurto,%PassesConclusaoCurto,PassesConcluidosMedio,PassesTentadosMedio,%PassesConclusaoMedio,PassesConcluidosLongo,PassesTentadosLongo,%PassesConclusaoLongo,TotalChutes,ChutesAGol,%ChutesNoGol,TotalChutes/90,TotalAcertos/90,Gols/Chutes,Gols/ChuteaGol,DistanciaChute,CobrancaFalta,BotesDefensivos,AssumiuPosse,Confrontos_1ter,Confrontos_2ter,Confrontos_3ter,Desarme,%DesarmesCertos,DesarmeErrado,ChutesBloqueados,PassesBloqueados,Cortes,Interceptacoes,Def,Erros
356,Kaiki,BRA,Atacante,Cruzeiro,19.0,2003.0,8.0,3.0,228.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,3.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.02,0.12,71.0,104.0,68.3,1305.0,556.0,28.0,36.0,77.8,38.0,54.0,70.4,5.0,9.0,55.6,1.0,0.0,0.0,0.39,0.0,0.0,0.0,17.5,0.0,7.0,6.0,3.0,3.0,1.0,2.0,66.7,1.0,1.0,1.0,5.0,12.0,6.0,0.0
357,Kaio,BRA,Atacante,Coritiba,18.0,2004.0,24.0,9.0,881.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.6,1.0,33.0,31.0,66.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.1,0.04,0.1,173.0,246.0,70.3,2666.0,882.0,98.0,119.0,82.4,61.0,88.0,69.3,11.0,26.0,42.3,9.0,4.0,44.4,0.92,0.41,0.0,0.0,21.2,0.0,22.0,16.0,12.0,4.0,6.0,9.0,32.1,19.0,3.0,6.0,7.0,29.0,5.0,0.0
361,Alan Kardec,BRA,Atacante,Atlético Mineiro,34.0,1989.0,14.0,2.0,265.0,2.9,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0.8,1.7,2.0,5.0,7.0,0.34,0.34,0.68,0.34,0.68,0.31,0.26,0.57,0.31,0.57,36.0,52.0,69.2,422.0,104.0,21.0,28.0,75.0,9.0,13.0,69.2,1.0,1.0,100.0,7.0,1.0,14.3,2.38,0.34,0.14,1.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
362,Kauan,BRA,Atacante,Fortaleza,17.0,2005.0,1.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,57.1,36.0,12.0,4.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
365,Renato Kayser,BRA,Atacante,América (MG),26.0,1996.0,3.0,0.0,39.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.4,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.84,0.12,0.97,0.84,0.97,10.0,15.0,66.7,100.0,6.0,7.0,7.0,100.0,2.0,3.0,66.7,0.0,2.0,0.0,3.0,0.0,0.0,6.92,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,John Kennedy,BRA,Atacante,Fluminense,20.0,2002.0,26.0,13.0,1372.0,15.2,6.0,1.0,7.0,6.0,0.0,0.0,10.0,0.0,6.3,6.3,2.1,8.4,32.0,30.0,117.0,0.39,0.07,0.46,0.39,0.46,0.41,0.14,0.55,0.41,0.55,224.0,302.0,74.2,2819.0,565.0,152.0,180.0,84.4,49.0,65.0,75.4,10.0,15.0,66.7,51.0,22.0,43.1,3.35,1.44,0.12,0.27,16.3,0.0,15.0,9.0,5.0,7.0,3.0,9.0,47.4,10.0,1.0,11.0,3.0,18.0,10.0,0.0
368,Keno,BRA,Atacante,Fluminense,33.0,1989.0,24.0,18.0,1613.0,17.9,2.0,4.0,6.0,1.0,1.0,1.0,5.0,0.0,2.8,2.0,3.7,5.7,84.0,53.0,219.0,0.11,0.22,0.33,0.06,0.28,0.15,0.21,0.36,0.11,0.32,429.0,647.0,66.3,6342.0,1846.0,255.0,305.0,83.6,135.0,203.0,66.5,25.0,67.0,37.3,42.0,18.0,42.9,2.34,1.0,0.02,0.06,20.7,0.0,31.0,15.0,11.0,14.0,6.0,16.0,51.6,15.0,1.0,10.0,10.0,41.0,18.0,0.0
369,Kevin,BRA,Atacante,Palmeiras,20.0,2003.0,7.0,2.0,232.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.3,0.9,14.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.22,0.11,0.33,0.22,0.33,54.0,80.0,67.5,931.0,193.0,30.0,39.0,76.9,15.0,22.0,68.2,7.0,11.0,63.6,6.0,1.0,16.7,2.33,0.39,0.0,0.0,18.2,0.0,6.0,4.0,4.0,1.0,1.0,4.0,80.0,1.0,0.0,2.0,3.0,9.0,2.0,0.0
374,Derik Lacerda,BRA,Atacante,Cuiabá,23.0,1999.0,19.0,5.0,658.0,7.3,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.2,2.2,1.3,3.5,19.0,18.0,52.0,0.14,0.14,0.27,0.14,0.27,0.3,0.18,0.47,0.3,0.47,129.0,164.0,78.7,2077.0,401.0,68.0,81.0,84.0,51.0,58.0,87.9,8.0,16.0,50.0,19.0,3.0,15.8,2.6,0.41,0.05,0.33,14.8,0.0,13.0,10.0,9.0,3.0,1.0,8.0,50.0,8.0,1.0,5.0,3.0,16.0,4.0,0.0
375,Ignacio Laquintana,URU,Atacante,Bragantino,23.0,1999.0,4.0,1.0,183.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,6.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.08,0.08,0.08,44.0,73.0,60.3,543.0,137.0,27.0,34.0,79.4,11.0,18.0,61.1,2.0,7.0,28.6,4.0,2.0,50.0,1.97,0.98,0.0,0.0,26.2,0.0,4.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0
377,Lelê,BRA,Atacante,Fluminense,25.0,1997.0,29.0,8.0,1144.0,12.7,2.0,2.0,4.0,2.0,0.0,0.0,5.0,1.0,6.0,6.0,1.2,7.2,22.0,11.0,72.0,0.16,0.16,0.31,0.16,0.31,0.47,0.1,0.57,0.47,0.57,143.0,209.0,68.4,1621.0,385.0,105.0,133.0,78.9,22.0,33.0,66.7,4.0,9.0,44.4,43.0,16.0,37.2,3.38,1.26,0.05,0.13,12.9,0.0,16.0,11.0,7.0,6.0,3.0,3.0,37.5,5.0,1.0,13.0,3.0,19.0,8.0,0.0
379,Marcos Leonardo,BRA,Atacante,Santos,19.0,2003.0,31.0,30.0,2589.0,28.8,13.0,2.0,15.0,9.0,4.0,4.0,3.0,0.0,12.4,9.2,2.3,11.5,41.0,51.0,147.0,0.45,0.07,0.52,0.31,0.38,0.43,0.08,0.51,0.32,0.4,313.0,425.0,73.6,4576.0,926.0,183.0,240.0,76.3,101.0,120.0,84.2,14.0,24.0,58.3,76.0,27.0,35.5,2.64,0.94,0.12,0.33,16.2,7.0,7.0,3.0,1.0,4.0,2.0,2.0,33.3,4.0,5.0,6.0,2.0,9.0,24.0,0.0
381,Lima,BRA,Atacante,Fluminense,26.0,1996.0,35.0,26.0,2532.0,28.1,6.0,2.0,8.0,6.0,0.0,0.0,8.0,0.0,3.0,3.0,1.5,4.5,78.0,121.0,146.0,0.21,0.07,0.28,0.21,0.28,0.11,0.05,0.16,0.11,0.16,1339.0,1555.0,86.1,17268.0,4045.0,881.0,938.0,93.9,367.0,420.0,87.4,32.0,77.0,41.6,47.0,17.0,36.2,1.67,0.6,0.13,0.35,21.9,1.0,38.0,20.0,9.0,24.0,5.0,16.0,32.0,34.0,9.0,22.0,21.0,59.0,22.0,0.0
382,Lucas Lima,BRA,Atacante,Santos,32.0,1990.0,35.0,28.0,2206.0,24.5,1.0,5.0,6.0,1.0,0.0,0.0,6.0,1.0,1.7,1.7,5.3,7.0,65.0,176.0,84.0,0.04,0.2,0.24,0.04,0.24,0.07,0.21,0.29,0.07,0.29,912.0,1183.0,77.1,17175.0,5936.0,400.0,450.0,88.9,328.0,399.0,82.2,156.0,255.0,61.2,23.0,5.0,21.7,0.94,0.2,0.04,0.2,21.0,6.0,60.0,41.0,19.0,35.0,6.0,26.0,36.1,46.0,4.0,23.0,3.0,63.0,9.0,0.0
386,José López,ARG,Atacante,Palmeiras,22.0,2000.0,22.0,5.0,591.0,6.6,5.0,0.0,5.0,5.0,0.0,0.0,3.0,0.0,3.5,3.5,0.7,4.2,13.0,19.0,36.0,0.76,0.0,0.76,0.76,0.76,0.54,0.1,0.64,0.54,0.64,91.0,150.0,60.7,1573.0,422.0,47.0,77.0,61.0,35.0,48.0,72.9,9.0,16.0,56.3,22.0,10.0,45.5,3.35,1.52,0.23,0.5,13.7,0.0,9.0,4.0,1.0,4.0,4.0,1.0,10.0,9.0,1.0,4.0,4.0,13.0,13.0,0.0
395,Ruan Lucas,BRA,Atacante,Coritiba,18.0,2004.0,4.0,0.0,29.0,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,2.0,4.0,0.0,3.1,3.1,0.0,3.1,0.09,1.11,1.21,0.09,1.21,12.0,13.0,92.3,210.0,64.0,5.0,5.0,100.0,5.0,6.0,83.3,2.0,2.0,100.0,1.0,1.0,100.0,3.1,3.1,0.0,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
398,Luciano,BRA,Atacante,São Paulo,29.0,1993.0,34.0,24.0,2112.0,23.5,9.0,2.0,11.0,7.0,2.0,3.0,5.0,0.0,8.4,5.9,3.1,9.0,31.0,103.0,140.0,0.38,0.09,0.47,0.3,0.38,0.36,0.13,0.49,0.25,0.38,721.0,892.0,80.8,12656.0,2901.0,340.0,385.0,88.3,252.0,296.0,85.1,90.0,114.0,78.9,72.0,24.0,33.3,3.07,1.02,0.1,0.29,20.3,0.0,27.0,19.0,10.0,15.0,2.0,12.0,52.2,11.0,0.0,15.0,4.0,31.0,10.0,0.0
400,Luis,BRA,Atacante,Cruzeiro,17.0,2005.0,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.28,2.0,5.0,40.0,27.0,1.0,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,100.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0
406,Imanol Machuca,ARG,Atacante,Fortaleza,23.0,2000.0,16.0,6.0,679.0,7.5,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.3,1.3,1.3,2.6,38.0,17.0,78.0,0.27,0.0,0.27,0.27,0.27,0.17,0.17,0.34,0.17,0.34,202.0,268.0,75.4,3388.0,768.0,113.0,124.0,91.1,58.0,75.0,77.3,24.0,41.0,58.5,14.0,8.0,57.1,1.86,1.06,0.14,0.25,19.7,1.0,18.0,10.0,5.0,9.0,4.0,9.0,50.0,9.0,0.0,11.0,3.0,21.0,1.0,0.0
408,João Magno,BRA,Atacante,Goiás,25.0,1997.0,19.0,13.0,983.0,10.9,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,2.8,2.8,0.8,3.6,13.0,12.0,41.0,0.27,0.09,0.37,0.27,0.37,0.26,0.07,0.33,0.26,0.33,99.0,156.0,63.5,1362.0,371.0,56.0,82.0,68.3,29.0,41.0,70.7,6.0,9.0,66.7,25.0,8.0,32.0,2.29,0.73,0.12,0.38,14.8,0.0,5.0,4.0,1.0,3.0,1.0,1.0,20.0,4.0,1.0,8.0,2.0,7.0,18.0,0.0
417,Alef Manga,BRA,Atacante,Coritiba,28.0,1994.0,10.0,9.0,804.0,8.9,4.0,3.0,7.0,3.0,1.0,1.0,3.0,0.0,3.8,3.0,1.0,4.0,25.0,17.0,75.0,0.45,0.34,0.78,0.34,0.67,0.42,0.11,0.54,0.33,0.45,190.0,248.0,76.6,2772.0,492.0,115.0,140.0,82.1,51.0,66.0,77.3,16.0,21.0,76.2,26.0,11.0,42.3,2.91,1.23,0.12,0.27,18.1,0.0,10.0,7.0,4.0,3.0,3.0,5.0,62.5,3.0,0.0,4.0,3.0,13.0,5.0,0.0
424,Erick Marcus,BRA,Atacante,Vasco da Gama,18.0,2004.0,14.0,3.0,400.0,4.4,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.6,0.6,0.6,1.2,12.0,16.0,55.0,0.23,0.23,0.45,0.23,0.45,0.14,0.13,0.27,0.14,0.27,134.0,182.0,73.6,2267.0,481.0,73.0,90.0,81.1,46.0,56.0,82.1,13.0,26.0,50.0,8.0,2.0,25.0,1.8,0.45,0.13,0.5,16.2,0.0,10.0,5.0,0.0,6.0,4.0,6.0,60.0,4.0,0.0,1.0,4.0,14.0,5.0,0.0
426,Marinho,BRA,Atacante,Flamengo,32.0,1990.0,4.0,0.0,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.5,2.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.37,0.13,0.5,0.37,0.5,42.0,54.0,77.8,743.0,100.0,17.0,20.0,85.0,21.0,25.0,84.0,4.0,6.0,66.7,4.0,1.0,25.0,4.39,1.1,0.0,0.0,17.8,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0
427,Marinho,BRA,Atacante,Fortaleza,32.0,1990.0,21.0,15.0,1145.0,12.7,2.0,1.0,3.0,2.0,0.0,1.0,5.0,0.0,3.3,2.5,1.8,4.3,42.0,36.0,89.0,0.16,0.08,0.24,0.16,0.24,0.26,0.14,0.4,0.2,0.34,220.0,329.0,66.9,4129.0,1173.0,99.0,111.0,89.2,80.0,118.0,67.8,35.0,68.0,51.5,37.0,12.0,32.4,2.91,0.94,0.05,0.17,23.9,6.0,15.0,8.0,7.0,5.0,3.0,6.0,25.0,18.0,0.0,17.0,3.0,18.0,5.0,0.0
432,Renato Marques,BRA,Atacante,América (MG),19.0,2003.0,12.0,4.0,515.0,5.7,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,1.3,1.3,0.6,1.9,11.0,9.0,21.0,0.52,0.17,0.7,0.52,0.7,0.22,0.11,0.33,0.22,0.33,73.0,118.0,61.9,1060.0,257.0,42.0,57.0,73.7,26.0,39.0,66.7,2.0,8.0,25.0,14.0,6.0,42.9,2.45,1.05,0.21,0.5,18.1,0.0,4.0,2.0,3.0,1.0,0.0,2.0,40.0,3.0,0.0,1.0,2.0,6.0,5.0,0.0
433,Juan Martín Lucero,ARG,Atacante,Fortaleza,31.0,1991.0,31.0,23.0,2069.0,23.0,9.0,0.0,9.0,6.0,3.0,3.0,2.0,0.0,9.2,6.8,1.2,8.0,20.0,34.0,100.0,0.39,0.0,0.39,0.26,0.26,0.4,0.05,0.45,0.3,0.35,253.0,349.0,72.5,3356.0,786.0,157.0,193.0,81.3,63.0,85.0,74.1,14.0,26.0,53.8,52.0,21.0,40.4,2.26,0.91,0.12,0.29,16.2,0.0,13.0,7.0,3.0,4.0,6.0,5.0,29.4,12.0,3.0,8.0,4.0,17.0,12.0,1.0
435,Andre Martins,BRA,Atacante,Grêmio,21.0,2001.0,21.0,1.0,368.0,4.1,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.3,1.3,0.7,2.0,7.0,16.0,29.0,0.73,0.0,0.73,0.73,0.73,0.31,0.18,0.49,0.31,0.49,107.0,141.0,75.9,1332.0,264.0,60.0,77.0,77.9,36.0,41.0,87.8,1.0,2.0,50.0,14.0,4.0,28.6,3.42,0.98,0.21,0.75,12.3,0.0,9.0,9.0,2.0,5.0,2.0,4.0,57.1,3.0,1.0,5.0,1.0,10.0,5.0,0.0
437,Gonzalo Mastriani,URU,Atacante,América (MG),29.0,1993.0,24.0,22.0,1793.0,19.9,11.0,1.0,12.0,10.0,1.0,2.0,1.0,1.0,10.7,9.2,1.5,10.7,9.0,23.0,89.0,0.55,0.05,0.6,0.5,0.55,0.54,0.08,0.62,0.46,0.54,198.0,316.0,62.7,2522.0,484.0,126.0,179.0,70.4,42.0,72.0,58.3,10.0,19.0,52.6,54.0,23.0,42.6,2.71,1.15,0.19,0.43,14.3,0.0,11.0,7.0,0.0,6.0,5.0,6.0,30.0,14.0,3.0,8.0,1.0,12.0,11.0,0.0
438,Matheusinho,BRA,Atacante,América (MG),24.0,1998.0,7.0,2.0,229.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4,1.0,2.0,14.0,23.0,0.0,0.0,0.0,0.0,0.0,0.23,0.15,0.38,0.23,0.38,73.0,103.0,70.9,1179.0,431.0,33.0,39.0,84.6,34.0,46.0,73.9,5.0,9.0,55.6,6.0,4.0,66.7,2.36,1.57,0.0,0.0,19.4,0.0,5.0,3.0,3.0,1.0,1.0,1.0,33.3,2.0,0.0,4.0,1.0,6.0,0.0,0.0
441,Mauricio,BRA,Atacante,Internacional,21.0,2001.0,26.0,22.0,1766.0,19.6,6.0,6.0,12.0,6.0,0.0,0.0,4.0,0.0,4.8,4.8,3.8,8.5,35.0,75.0,118.0,0.31,0.31,0.61,0.31,0.61,0.24,0.19,0.43,0.24,0.43,613.0,768.0,79.8,8907.0,2080.0,360.0,407.0,88.5,210.0,255.0,82.4,26.0,56.0,46.4,45.0,13.0,28.9,2.29,0.66,0.13,0.46,20.8,1.0,19.0,11.0,7.0,10.0,2.0,12.0,33.3,24.0,2.0,12.0,10.0,29.0,9.0,0.0
443,Mayke,BRA,Atacante,Palmeiras,30.0,1992.0,33.0,28.0,2498.0,27.8,1.0,6.0,7.0,1.0,0.0,0.0,7.0,0.0,0.9,0.9,4.3,5.2,56.0,144.0,170.0,0.04,0.22,0.25,0.04,0.25,0.03,0.16,0.19,0.03,0.19,1361.0,1656.0,82.2,23911.0,8170.0,625.0,676.0,92.5,569.0,686.0,82.9,142.0,208.0,68.3,8.0,2.0,25.0,0.29,0.07,0.13,0.5,17.7,0.0,53.0,31.0,24.0,23.0,6.0,29.0,69.0,13.0,8.0,20.0,43.0,96.0,37.0,0.0
454,Stiven Mendoza,COL,Atacante,Santos,30.0,1992.0,26.0,19.0,1672.0,18.6,6.0,2.0,8.0,4.0,2.0,2.0,4.0,0.0,5.0,3.4,1.7,5.1,79.0,73.0,158.0,0.32,0.11,0.43,0.22,0.32,0.27,0.09,0.36,0.18,0.28,464.0,613.0,75.7,6811.0,1935.0,282.0,325.0,86.8,138.0,173.0,79.8,23.0,48.0,47.9,41.0,13.0,31.7,2.21,0.7,0.1,0.31,19.1,0.0,25.0,13.0,5.0,13.0,7.0,13.0,50.0,13.0,0.0,20.0,11.0,36.0,5.0,0.0
458,Bruno Mezenga,BRA,Atacante,Santos,34.0,1988.0,9.0,0.0,168.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.18,0.18,50.0,76.0,65.8,659.0,79.0,31.0,43.0,72.1,14.0,19.0,73.7,1.0,1.0,100.0,5.0,1.0,20.0,2.68,0.54,0.0,0.0,13.7,0.0,3.0,1.0,0.0,2.0,1.0,1.0,50.0,1.0,0.0,3.0,0.0,3.0,3.0,0.0
461,Mikael,BRA,Atacante,América (MG),23.0,1999.0,5.0,1.0,153.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.2,1.0,7.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.47,0.12,0.6,0.47,0.6,19.0,25.0,76.0,222.0,18.0,9.0,12.0,75.0,7.0,8.0,87.5,0.0,0.0,0.0,8.0,2.0,25.0,4.71,1.18,0.0,0.0,23.7,2.0,2.0,1.0,0.0,2.0,0.0,1.0,20.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0
465,Vinicius Mingotti,BRA,Atacante,Bahia,23.0,2000.0,17.0,8.0,659.0,7.3,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.9,1.9,0.6,2.5,2.0,5.0,25.0,0.27,0.0,0.27,0.27,0.27,0.26,0.09,0.34,0.26,0.34,64.0,85.0,75.3,828.0,105.0,38.0,46.0,82.6,19.0,23.0,82.6,1.0,2.0,50.0,12.0,6.0,50.0,1.64,0.82,0.17,0.33,13.3,0.0,6.0,5.0,3.0,2.0,1.0,1.0,25.0,3.0,1.0,1.0,2.0,8.0,4.0,0.0
467,Moises,BRA,Atacante,Fortaleza,26.0,1996.0,6.0,5.0,367.0,4.1,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.5,2.5,0.7,3.2,19.0,9.0,46.0,0.74,0.0,0.74,0.74,0.74,0.61,0.18,0.79,0.61,0.79,92.0,120.0,76.7,1612.0,332.0,43.0,51.0,84.3,39.0,48.0,81.3,9.0,12.0,75.0,17.0,12.0,70.6,4.17,2.94,0.18,0.25,15.3,0.0,3.0,3.0,1.0,1.0,1.0,1.0,11.1,8.0,0.0,1.0,3.0,6.0,1.0,0.0
473,Alfredo Morelos,COL,Atacante,Santos,26.0,1996.0,3.0,1.0,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.2,0.3,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.13,0.19,0.31,0.13,0.31,31.0,44.0,70.5,456.0,109.0,22.0,24.0,91.7,6.0,10.0,60.0,3.0,4.0,75.0,3.0,2.0,66.7,3.51,2.34,0.0,0.0,18.1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
476,Henry Mosquera,COL,Atacante,Bragantino,21.0,2001.0,21.0,10.0,1061.0,11.8,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1.9,1.9,2.6,4.5,71.0,31.0,161.0,0.17,0.17,0.34,0.17,0.34,0.16,0.22,0.38,0.16,0.38,267.0,363.0,73.6,3562.0,803.0,178.0,206.0,86.4,68.0,104.0,65.4,9.0,20.0,45.0,28.0,7.0,25.0,2.38,0.59,0.07,0.29,20.6,0.0,16.0,11.0,6.0,7.0,3.0,9.0,60.0,6.0,4.0,9.0,1.0,17.0,3.0,0.0
477,Gustavo Mosquito,BRA,Atacante,Corinthians,25.0,1997.0,11.0,1.0,308.0,3.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,0.5,14.0,5.0,29.0,0.29,0.0,0.29,0.29,0.29,0.05,0.1,0.15,0.05,0.15,88.0,106.0,83.0,1312.0,331.0,51.0,57.0,89.5,31.0,38.0,81.6,5.0,8.0,62.5,3.0,2.0,66.7,0.88,0.58,0.33,0.5,16.1,0.0,7.0,5.0,2.0,3.0,2.0,3.0,42.9,4.0,1.0,1.0,1.0,8.0,10.0,0.0
479,Lucas Moura,BRA,Atacante,São Paulo,30.0,1992.0,14.0,10.0,867.0,9.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.5,29.0,46.0,63.0,0.1,0.0,0.1,0.1,0.1,0.11,0.05,0.16,0.11,0.16,262.0,359.0,73.0,3825.0,1133.0,144.0,169.0,85.2,94.0,127.0,74.0,12.0,30.0,40.0,15.0,5.0,33.3,1.56,0.52,0.07,0.2,21.8,5.0,6.0,0.0,1.0,4.0,1.0,2.0,15.4,11.0,1.0,6.0,7.0,13.0,8.0,0.0
481,Lucas Mugni,ARG,Atacante,Bahia,31.0,1992.0,15.0,1.0,361.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,0.5,7.0,23.0,18.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.12,0.04,0.12,154.0,210.0,73.3,2354.0,898.0,79.0,91.0,86.8,58.0,77.0,75.3,9.0,28.0,32.1,4.0,2.0,50.0,1.0,0.5,0.0,0.0,24.2,1.0,6.0,5.0,4.0,2.0,0.0,1.0,9.1,10.0,0.0,3.0,4.0,10.0,2.0,0.0
484,Bruno Nascimento,BRA,Atacante,Cruzeiro,25.0,1997.0,35.0,30.0,2820.0,31.3,8.0,4.0,12.0,6.0,2.0,4.0,4.0,0.0,9.4,6.2,4.3,10.6,102.0,123.0,270.0,0.26,0.13,0.38,0.19,0.32,0.3,0.14,0.44,0.2,0.34,690.0,971.0,71.1,10247.0,2825.0,399.0,472.0,84.5,213.0,291.0,73.2,48.0,93.0,51.6,76.0,27.0,35.5,2.43,0.86,0.08,0.22,21.2,8.0,36.0,23.0,12.0,14.0,10.0,11.0,39.3,17.0,0.0,29.0,8.0,44.0,22.0,0.0
485,Matheus Nascimento,BRA,Atacante,Botafogo (RJ),18.0,2004.0,5.0,1.0,98.0,1.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,0.4,1.2,1.0,2.0,4.0,0.92,0.0,0.92,0.92,0.92,0.77,0.37,1.14,0.77,1.14,12.0,17.0,70.6,143.0,29.0,8.0,9.0,88.9,2.0,2.0,100.0,0.0,0.0,0.0,3.0,2.0,66.7,2.76,1.84,0.33,0.5,9.4,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
486,Nata,BRA,Atacante,Grêmio,21.0,2001.0,2.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,91.7,199.0,95.0,4.0,4.0,100.0,7.0,8.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
