ID,Jogador,Nação,Pos,Equipe,Idade,Nascimento,Jogos,Inícios,Minutos,90s,Gols,Assist,G+A,Gnormal,PC,PB,CartaoA,CartaoV,xG,xGnormal,xG+A,xGnormal+xG+A,PrgCarregadas,PrgPasses,PrgPassesPrgRecebidos,Gols90,Assis.90,G+A90,G-PB90,G+A-PB90,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,PassesTotaisConcluidos,PassesTotaisTentados,%ConclusãoDePasses,DistTotalPasses,DistTotalProgressivos,PassesConcluidosCurto,PassesTentadosCurto,%PassesConclusaoCurto,PassesConcluidosMedio,PassesTentadosMedio,%PassesConclusaoMedio,PassesConcluidosLongo,PassesTentadosLongo,%PassesConclusaoLongo,TotalChutes,ChutesAGol,%ChutesNoGol,TotalChutes/90,TotalAcertos/90,Gols/Chutes,Gols/ChuteaGol,DistanciaChute,CobrancaFalta,BotesDefensivos,AssumiuPosse,Confrontos_1ter,Confrontos_2ter,Confrontos_3ter,Desarme,%DesarmesCertos,DesarmeErrado,ChutesBloqueados,PassesBloqueados,Cortes,Interceptacoes,Def,Erros
462,Lucas Milla,BRA,Meio-Campista,Grêmio,20.0,2003.0,8.0,4.0,303.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.0,0.3,5.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.09,0.08,0.09,94.0,143.0,65.7,1587.0,386.0,49.0,65.0,75.4,30.0,46.0,65.2,10.0,17.0,58.8,3.0,0.0,0.0,0.89,0.0,0.0,0.0,19.4,0.0,10.0,4.0,3.0,6.0,1.0,5.0,35.7,9.0,4.0,6.0,4.0,14.0,6.0,0.0
463,Mina,BRA,Defensor,Goiás,19.0,2003.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.39,0.39,11.0,17.0,64.7,198.0,28.0,3.0,3.0,100.0,8.0,10.0,80.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,8.5,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
464,Lucas Mineiro,BRA,Meio-Campista,Cuiabá,26.0,1996.0,16.0,7.0,612.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.4,0.5,5.0,22.0,25.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,185.0,225.0,82.2,3048.0,815.0,89.0,100.0,89.0,78.0,91.0,85.7,15.0,22.0,68.2,5.0,0.0,0.0,0.74,0.0,0.0,0.0,21.0,0.0,10.0,3.0,1.0,4.0,5.0,3.0,30.0,7.0,5.0,4.0,4.0,14.0,6.0,0.0
465,Vinicius Mingotti,BRA,Atacante,Bahia,23.0,2000.0,17.0,8.0,659.0,7.3,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.9,1.9,0.6,2.5,2.0,5.0,25.0,0.27,0.0,0.27,0.27,0.27,0.26,0.09,0.34,0.26,0.34,64.0,85.0,75.3,828.0,105.0,38.0,46.0,82.6,19.0,23.0,82.6,1.0,2.0,50.0,12.0,6.0,50.0,1.64,0.82,0.17,0.33,13.3,0.0,6.0,5.0,3.0,2.0,1.0,1.0,25.0,3.0,1.0,1.0,2.0,8.0,4.0,0.0
466,Miranda,BRA,Defensor,Vasco da Gama,23.0,2000.0,7.0,4.0,388.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,2.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.12,0.05,0.12,200.0,231.0,86.6,3669.0,1578.0,70.0,76.0,92.1,110.0,119.0,92.4,17.0,29.0,58.6,4.0,1.0,25.0,0.93,0.23,0.0,0.0,11.4,0.0,4.0,3.0,2.0,2.0,0.0,3.0,60.0,2.0,1.0,1.0,4.0,8.0,19.0,0.0
467,Moises,BRA,Atacante,Fortaleza,26.0,1996.0,6.0,5.0,367.0,4.1,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.5,2.5,0.7,3.2,19.0,9.0,46.0,0.74,0.0,0.74,0.74,0.74,0.61,0.18,0.79,0.61,0.79,92.0,120.0,76.7,1612.0,332.0,43.0,51.0,84.3,39.0,48.0,81.3,9.0,12.0,75.0,17.0,12.0,70.6,4.17,2.94,0.18,0.25,15.3,0.0,3.0,3.0,1.0,1.0,1.0,1.0,11.1,8.0,0.0,1.0,3.0,6.0,1.0,0.0
468,Rodrigo Moledo,BRA,Defensor,Internacional,35.0,1987.0,7.0,5.0,478.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,274.0,298.0,91.9,4517.0,1680.0,121.0,124.0,97.6,143.0,150.0,95.3,9.0,19.0,47.4,1.0,1.0,100.0,0.19,0.19,0.0,0.0,14.7,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,8.0,2.0,3.0,5.0,35.0,0.0
469,Rafael Monteiro,BRA,Meio-Campista,Fluminense,18.0,2004.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,80.0,56.0,33.0,2.0,2.0,100.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,Júnior Moraes,UKR,Defensor,Corinthians,35.0,1987.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
471,João Moreira,POR,Defensor,São Paulo,18.0,2004.0,1.0,1.0,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,46.0,50.0,92.0,651.0,126.0,26.0,27.0,96.3,20.0,22.0,90.9,0.0,1.0,0.0,1.0,1.0,100.0,1.29,1.29,0.0,0.0,24.7,0.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
472,Everton Morelli,BRA,Meio-Campista,Goiás,25.0,1997.0,32.0,30.0,2585.0,28.7,3.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,1.6,1.6,0.9,2.5,36.0,94.0,75.0,0.1,0.0,0.1,0.1,0.1,0.06,0.03,0.09,0.06,0.09,796.0,979.0,81.3,13551.0,3625.0,354.0,397.0,89.2,355.0,405.0,87.7,64.0,111.0,57.7,32.0,6.0,18.8,1.11,0.21,0.09,0.5,21.4,0.0,69.0,48.0,37.0,27.0,5.0,32.0,55.2,26.0,6.0,22.0,28.0,97.0,43.0,1.0
473,Alfredo Morelos,COL,Atacante,Santos,26.0,1996.0,3.0,1.0,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.2,0.3,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.13,0.19,0.31,0.13,0.31,31.0,44.0,70.5,456.0,109.0,22.0,24.0,91.7,6.0,10.0,60.0,3.0,4.0,75.0,3.0,2.0,66.7,3.51,2.34,0.0,0.0,18.1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
474,Marcelino Moreno,ARG,Meio-Campista,Coritiba,28.0,1994.0,31.0,27.0,2306.0,25.6,2.0,4.0,6.0,2.0,0.0,0.0,6.0,0.0,1.9,1.9,4.9,6.8,100.0,102.0,188.0,0.08,0.16,0.23,0.08,0.23,0.07,0.19,0.27,0.07,0.27,712.0,971.0,73.3,11965.0,3840.0,385.0,430.0,89.5,234.0,298.0,78.5,76.0,183.0,41.5,35.0,13.0,37.1,1.37,0.51,0.06,0.15,21.2,5.0,32.0,19.0,11.0,19.0,2.0,8.0,29.6,19.0,2.0,13.0,13.0,45.0,5.0,0.0
475,Gabriel Moscardo,BRA,Meio-Campista,Corinthians,17.0,2005.0,18.0,15.0,1132.0,12.6,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.3,0.3,0.9,1.2,17.0,28.0,16.0,0.08,0.08,0.16,0.08,0.16,0.02,0.07,0.1,0.02,0.1,456.0,542.0,84.1,7977.0,1722.0,200.0,229.0,87.3,206.0,230.0,89.6,42.0,57.0,73.7,9.0,2.0,22.2,0.72,0.16,0.11,0.5,25.2,0.0,37.0,22.0,20.0,15.0,2.0,18.0,45.0,22.0,9.0,20.0,20.0,57.0,28.0,0.0
476,Henry Mosquera,COL,Atacante,Bragantino,21.0,2001.0,21.0,10.0,1061.0,11.8,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1.9,1.9,2.6,4.5,71.0,31.0,161.0,0.17,0.17,0.34,0.17,0.34,0.16,0.22,0.38,0.16,0.38,267.0,363.0,73.6,3562.0,803.0,178.0,206.0,86.4,68.0,104.0,65.4,9.0,20.0,45.0,28.0,7.0,25.0,2.38,0.59,0.07,0.29,20.6,0.0,16.0,11.0,6.0,7.0,3.0,9.0,60.0,6.0,4.0,9.0,1.0,17.0,3.0,0.0
477,Gustavo Mosquito,BRA,Atacante,Corinthians,25.0,1997.0,11.0,1.0,308.0,3.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,0.5,14.0,5.0,29.0,0.29,0.0,0.29,0.29,0.29,0.05,0.1,0.15,0.05,0.15,88.0,106.0,83.0,1312.0,331.0,51.0,57.0,89.5,31.0,38.0,81.6,5.0,8.0,62.5,3.0,2.0,66.7,0.88,0.58,0.33,0.5,16.1,0.0,7.0,5.0,2.0,3.0,2.0,3.0,42.9,4.0,1.0,1.0,1.0,8.0,10.0,0.0
478,Hugo Moura,BRA,Meio-Campista,Ath Paranaense,25.0,1998.0,30.0,15.0,1327.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.3,0.3,0.2,0.5,11.0,55.0,10.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.02,0.04,525.0,625.0,84.0,9828.0,2823.0,230.0,261.0,88.1,230.0,255.0,90.2,60.0,86.0,69.8,11.0,1.0,9.1,0.75,0.07,0.0,0.0,28.3,0.0,41.0,19.0,21.0,19.0,1.0,14.0,31.1,31.0,4.0,27.0,19.0,60.0,27.0,0.0
479,Lucas Moura,BRA,Atacante,São Paulo,30.0,1992.0,14.0,10.0,867.0,9.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.5,29.0,46.0,63.0,0.1,0.0,0.1,0.1,0.1,0.11,0.05,0.16,0.11,0.16,262.0,359.0,73.0,3825.0,1133.0,144.0,169.0,85.2,94.0,127.0,74.0,12.0,30.0,40.0,15.0,5.0,33.3,1.56,0.52,0.07,0.2,21.8,5.0,6.0,0.0,1.0,4.0,1.0,2.0,15.4,11.0,1.0,6.0,7.0,13.0,8.0,0.0
480,Neto Moura,BRA,Meio-Campista,Cruzeiro,26.0,1996.0,13.0,6.0,499.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.5,0.9,3.0,32.0,17.0,0.0,0.0,0.0,0.0,0.0,0.07,0.1,0.17,0.07,0.17,221.0,261.0,84.7,4309.0,1330.0,86.0,103.0,83.5,98.0,107.0,91.6,36.0,39.0,92.3,7.0,1.0,14.3,1.26,0.18,0.0,0.0,22.2,0.0,9.0,3.0,3.0,5.0,1.0,4.0,17.4,19.0,0.0,4.0,7.0,16.0,3.0,0.0
481,Lucas Mugni,ARG,Atacante,Bahia,31.0,1992.0,15.0,1.0,361.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,0.5,7.0,23.0,18.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.12,0.04,0.12,154.0,210.0,73.3,2354.0,898.0,79.0,91.0,86.8,58.0,77.0,75.3,9.0,28.0,32.1,4.0,2.0,50.0,1.0,0.5,0.0,0.0,24.2,1.0,6.0,5.0,4.0,2.0,0.0,1.0,9.1,10.0,0.0,3.0,4.0,10.0,2.0,0.0
482,Murillo,BRA,Defensor,Corinthians,20.0,2002.0,13.0,13.0,1165.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.6,0.8,10.0,46.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,566.0,700.0,80.9,11213.0,4368.0,178.0,202.0,88.1,326.0,365.0,89.3,56.0,118.0,47.5,7.0,1.0,14.3,0.54,0.08,0.0,0.0,16.0,0.0,16.0,9.0,7.0,9.0,0.0,4.0,36.4,7.0,22.0,9.0,16.0,32.0,65.0,1.0
483,Andrey Ramos do Nascimento,BRA,Meio-Campista,Coritiba,24.0,1998.0,26.0,11.0,1124.0,12.5,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.6,0.6,1.3,1.9,16.0,89.0,16.0,0.08,0.0,0.08,0.08,0.08,0.05,0.1,0.15,0.05,0.15,607.0,705.0,86.1,10742.0,3607.0,277.0,310.0,89.4,256.0,282.0,90.8,60.0,85.0,70.6,20.0,6.0,30.0,1.6,0.48,0.05,0.17,30.8,6.0,37.0,21.0,18.0,16.0,3.0,14.0,40.0,21.0,3.0,16.0,20.0,57.0,23.0,0.0
484,Bruno Nascimento,BRA,Atacante,Cruzeiro,25.0,1997.0,35.0,30.0,2820.0,31.3,8.0,4.0,12.0,6.0,2.0,4.0,4.0,0.0,9.4,6.2,4.3,10.6,102.0,123.0,270.0,0.26,0.13,0.38,0.19,0.32,0.3,0.14,0.44,0.2,0.34,690.0,971.0,71.1,10247.0,2825.0,399.0,472.0,84.5,213.0,291.0,73.2,48.0,93.0,51.6,76.0,27.0,35.5,2.43,0.86,0.08,0.22,21.2,8.0,36.0,23.0,12.0,14.0,10.0,11.0,39.3,17.0,0.0,29.0,8.0,44.0,22.0,0.0
485,Matheus Nascimento,BRA,Atacante,Botafogo (RJ),18.0,2004.0,5.0,1.0,98.0,1.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,0.4,1.2,1.0,2.0,4.0,0.92,0.0,0.92,0.92,0.92,0.77,0.37,1.14,0.77,1.14,12.0,17.0,70.6,143.0,29.0,8.0,9.0,88.9,2.0,2.0,100.0,0.0,0.0,0.0,3.0,2.0,66.7,2.76,1.84,0.33,0.5,9.4,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
486,Nata,BRA,Atacante,Grêmio,21.0,2001.0,2.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,91.7,199.0,95.0,4.0,4.0,100.0,7.0,8.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
487,Natan,BRA,Defensor,Bragantino,21.0,2001.0,10.0,9.0,836.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,7.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,306.0,393.0,77.9,6558.0,2465.0,81.0,96.0,84.4,178.0,207.0,86.0,45.0,83.0,54.2,5.0,1.0,20.0,0.54,0.11,0.0,0.0,11.0,0.0,6.0,5.0,5.0,1.0,0.0,4.0,57.1,3.0,10.0,5.0,9.0,15.0,30.0,1.0
488,Natanael,BRA,Defensor,Coritiba,21.0,2002.0,33.0,29.0,2506.0,27.8,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.7,0.7,1.6,2.3,43.0,79.0,120.0,0.0,0.04,0.04,0.0,0.04,0.03,0.06,0.08,0.03,0.08,944.0,1224.0,77.1,14980.0,6302.0,505.0,590.0,85.6,363.0,454.0,80.0,59.0,114.0,51.8,17.0,8.0,47.1,0.61,0.29,0.0,0.0,21.3,0.0,91.0,63.0,55.0,29.0,7.0,54.0,62.1,33.0,10.0,29.0,31.0,122.0,70.0,1.0
489,Nathan,BRA,Defensor,Santos,21.0,2001.0,7.0,7.0,493.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.6,0.6,16.0,14.0,24.0,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.11,0.01,0.11,178.0,228.0,78.1,2573.0,1131.0,103.0,112.0,92.0,60.0,83.0,72.3,9.0,16.0,56.3,2.0,0.0,0.0,0.37,0.0,0.0,0.0,19.9,0.0,14.0,13.0,10.0,3.0,1.0,10.0,52.6,9.0,0.0,4.0,8.0,22.0,8.0,0.0
490,Nathan,BRA,Atacante,Grêmio,26.0,1996.0,20.0,7.0,683.0,7.6,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.1,1.1,1.1,2.3,13.0,39.0,40.0,0.13,0.13,0.26,0.13,0.26,0.15,0.15,0.3,0.15,0.3,260.0,318.0,81.8,3898.0,850.0,145.0,164.0,88.4,86.0,104.0,82.7,17.0,28.0,60.7,18.0,6.0,33.3,2.37,0.79,0.06,0.17,21.3,1.0,11.0,6.0,4.0,3.0,4.0,3.0,30.0,7.0,2.0,13.0,8.0,19.0,6.0,0.0
491,Rafael Navarro,BRA,Atacante,Palmeiras,22.0,2000.0,3.0,1.0,125.0,1.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.2,1.2,0.1,1.3,2.0,6.0,8.0,0.72,0.0,0.72,0.72,0.72,0.86,0.06,0.92,0.86,0.92,27.0,35.0,77.1,371.0,90.0,15.0,17.0,88.2,12.0,13.0,92.3,0.0,0.0,0.0,4.0,2.0,50.0,2.88,1.44,0.25,0.5,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0
492,Kaiky Naves,BRA,Atacante,Palmeiras,20.0,2002.0,10.0,5.0,526.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.2,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,235.0,269.0,87.4,4912.0,2119.0,62.0,66.0,93.9,140.0,153.0,91.5,32.0,44.0,72.7,2.0,0.0,0.0,0.34,0.0,0.0,0.0,9.3,0.0,14.0,9.0,6.0,8.0,0.0,11.0,68.8,5.0,6.0,4.0,4.0,18.0,17.0,0.0
493,Felipe Negrucci,BRA,Meio-Campista,São Paulo,18.0,2004.0,1.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,100.0,80.0,41.0,6.0,6.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
494,Emerson Negueba,BRA,Atacante,Cuiabá,22.0,2000.0,10.0,5.0,484.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,9.0,11.0,50.0,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.1,0.09,0.1,107.0,143.0,74.8,1289.0,291.0,64.0,75.0,85.3,31.0,42.0,73.8,1.0,6.0,16.7,12.0,4.0,33.3,2.23,0.74,0.0,0.0,20.2,0.0,7.0,4.0,2.0,4.0,1.0,2.0,40.0,3.0,0.0,8.0,3.0,10.0,5.0,0.0
495,Neris,BRA,Defensor,Cruzeiro,30.0,1992.0,26.0,24.0,2113.0,23.5,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.7,0.7,0.7,1.4,21.0,89.0,3.0,0.0,0.04,0.04,0.0,0.04,0.03,0.03,0.06,0.03,0.06,841.0,1008.0,83.4,17360.0,7016.0,256.0,291.0,88.0,461.0,512.0,90.0,118.0,178.0,66.3,15.0,4.0,26.7,0.64,0.17,0.0,0.0,11.5,0.0,31.0,18.0,19.0,10.0,2.0,21.0,70.0,9.0,9.0,8.0,35.0,66.0,98.0,1.0
496,Rodrigo Nestor,BRA,Atacante,São Paulo,22.0,2000.0,25.0,17.0,1451.0,16.1,1.0,2.0,3.0,1.0,0.0,0.0,5.0,1.0,3.2,3.2,4.6,7.8,43.0,65.0,101.0,0.06,0.12,0.19,0.06,0.19,0.2,0.29,0.48,0.2,0.48,544.0,667.0,81.6,8834.0,2051.0,281.0,314.0,89.5,190.0,227.0,83.7,51.0,68.0,75.0,35.0,12.0,34.3,2.17,0.74,0.03,0.08,19.4,0.0,23.0,15.0,6.0,16.0,1.0,11.0,31.4,24.0,0.0,11.0,11.0,34.0,5.0,0.0
497,João Neto,BRA,Meio-Campista,Fluminense,19.0,2003.0,3.0,0.0,52.0,0.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.0,2.0,12.0,1.73,0.0,1.73,1.73,1.73,0.72,0.0,0.72,0.72,0.72,20.0,21.0,95.2,297.0,72.0,9.0,9.0,100.0,10.0,10.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,1.73,1.73,1.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
498,Gabriel Neves,URU,Meio-Campista,São Paulo,25.0,1997.0,20.0,13.0,967.0,10.7,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.1,0.1,0.2,0.3,11.0,85.0,24.0,0.09,0.0,0.09,0.09,0.09,0.01,0.02,0.03,0.01,0.03,731.0,843.0,86.7,12659.0,3416.0,338.0,368.0,91.8,290.0,314.0,92.4,78.0,106.0,73.6,1.0,1.0,100.0,0.09,0.09,1.0,1.0,13.6,0.0,24.0,14.0,6.0,12.0,6.0,10.0,25.6,29.0,2.0,17.0,3.0,27.0,15.0,0.0
499,Newton,BRA,Meio-Campista,Botafogo (RJ),22.0,2000.0,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.2,0.36,0.16,0.36,7.0,7.0,100.0,142.0,7.0,2.0,2.0,100.0,5.0,5.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,11.25,0.0,0.0,0.0,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
500,Nicolas,BRA,Defensor,América (MG),25.0,1997.0,11.0,8.0,720.0,8.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,15.0,18.0,24.0,0.12,0.12,0.25,0.12,0.25,0.03,0.02,0.05,0.03,0.05,188.0,287.0,65.5,3159.0,1769.0,102.0,123.0,82.9,63.0,92.0,68.5,17.0,45.0,37.8,8.0,5.0,62.5,1.0,0.62,0.13,0.2,29.5,4.0,12.0,6.0,9.0,3.0,0.0,5.0,35.7,9.0,5.0,14.0,11.0,23.0,28.0,0.0
501,Nikão,BRA,Atacante,Cruzeiro,30.0,1992.0,22.0,7.0,798.0,8.9,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,0.6,0.6,2.4,3.0,11.0,43.0,87.0,0.23,0.34,0.56,0.23,0.56,0.07,0.27,0.34,0.07,0.34,283.0,381.0,74.3,4813.0,1275.0,147.0,171.0,86.0,100.0,118.0,84.7,33.0,68.0,48.5,16.0,4.0,25.0,1.8,0.45,0.13,0.5,21.3,0.0,15.0,10.0,7.0,8.0,0.0,8.0,61.5,5.0,1.0,7.0,6.0,21.0,4.0,0.0
502,Nino,BRA,Defensor,Fluminense,25.0,1997.0,26.0,26.0,2155.0,23.9,2.0,0.0,2.0,2.0,0.0,0.0,5.0,2.0,1.2,1.2,0.5,1.7,42.0,108.0,5.0,0.08,0.0,0.08,0.08,0.08,0.05,0.02,0.07,0.05,0.07,1566.0,1718.0,91.2,27629.0,8884.0,677.0,705.0,96.0,748.0,780.0,95.9,124.0,197.0,62.9,14.0,6.0,42.9,0.58,0.25,0.14,0.33,12.9,0.0,11.0,6.0,10.0,1.0,0.0,5.0,62.5,3.0,14.0,4.0,22.0,33.0,96.0,2.0
503,Freddy Noguera,PAR,Atacante,Grêmio,19.0,2004.0,1.0,0.0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,31.0,0.0,1.0,1.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,Nonato,BRA,Meio-Campista,Santos,24.0,1998.0,14.0,7.0,661.0,7.3,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.4,0.4,0.2,0.6,10.0,24.0,18.0,0.14,0.0,0.14,0.14,0.14,0.05,0.03,0.08,0.05,0.08,205.0,251.0,81.7,3042.0,863.0,103.0,116.0,88.8,83.0,102.0,81.4,9.0,12.0,75.0,9.0,3.0,33.3,1.23,0.41,0.11,0.33,24.5,0.0,21.0,15.0,6.0,13.0,2.0,10.0,45.5,12.0,3.0,11.0,14.0,35.0,3.0,0.0
505,Gabriel Novaes,BRA,Atacante,Goiás,23.0,1999.0,3.0,1.0,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.4,13.0,18.0,72.2,167.0,27.0,9.0,12.0,75.0,2.0,2.0,100.0,1.0,2.0,50.0,1.0,1.0,100.0,0.95,0.95,0.0,0.0,21.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,20.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0
